,id,title,content,cluster
10863,1494240936730_F01,玉山金 股息股利縮水,誠信問題 明天應該會小小反應一下,0
10923,1494487475707_F01,明天星期五(出貨日）到了，又剛好萬點,今天敢進場接手的人真有勇氣<BR>今晚美股如果跌100點以上<BR>明天挫咧等嘍,0
11162,1495367068906_F01,國民黨主席選舉結果出爐，周一台股會怎麼走？,蔡總統520滿周年，台股殺尾盤，國民黨主席今天選出來，台股明天會不會再殺尾盤？,0
11384,1496288803734_F01,股票買賣小問題,請問大大們 如果我今天買了股票 明天馬上賣掉（如果虧錢） 那後天補差價就可以了嗎？,0
11521,1496760103247_F01,2017空他&rarr; ( 6456 GIS-KY ) 蘋果還會發光嗎? (空爆他)，投資有風險，怕輸別買進,明天或後天可能會突破盤整平台後馬上拉回<BR>就讓我來進場布局空單吧(營收創高，我不怕)<BR>看我用權證大放空來襲～<BR><BR>看似散戶再多吃多<BR>這波漲潮結束後，肯定是看誰跑得快，血崩式的殺盤<BR>歡迎加入LINE@:@sunny0723 聊天討論<BR>單純自己的操作紀錄，純屬分享分析。<BR>8150南茂之戰 https://www.mobile01.com/topicdetail.php?f=291&t=5133459&p=1<BR>3376新日興之戰 https://www.mobile01.com/topicdetail.php?f=291&t=5160040&p=1<BR><BR>(其實也是有點怕被嘎上天拉，上次逆天買南茂、這次探高空GIS)<BR>(這就是操作好玩的地方) <BR>,0
11545,1496836597449_F01,台股。。好像要開始南下 因為,今天爆大量。。。。嘎空殺多 其實重點 我看到一個 不能說的秘密 那個也爆大量。。。。。沒錯的話 明天一開盤 應該跳空 殺 當市場一片叫好。。上看103xx。。。。。 我就恐荒了 (¯(∞)¯),0
11564,1496924111443_F01,以卡辦卡線上搞定 聯卡系統明天啟用,以卡辦卡線上搞定 聯卡系統明天啟用<BR>https://udn.com/news/story/7239/2512439?from=udn-ch1_breaknews-1-0-news<BR>金管會認證.<BR>各銀行加油培養下一批卡奴,0
11625,1497169618980_F01,大海問浪!?,明天，２０１７年，<BR>中華民國１０６年，<BR>中原標準時間或台北時間，<BR>６月１２日。<BR>黃道吉日，大吉。<BR>宜嫁娶，宜開市。<BR>早上九點零分零秒。<BR>AM０９：００：００<BR>台北股市開盤。<BR>不知道，此刻，台灣東北角，萬里海邊，白沙灣上，亙古不變的，第億萬道波海浪，是漲是跌。<BR>大海問，<BR>你為何總是執著？算我起落。<BR>何曾準過？有誰？,0
11637,1497246694574_F01,股市要大跌之前。。哪個東西會提前,爆大量。。。大概3到5天 就會開始跌了 。反向做多也一樣 但我不能說明白 不然我怕被抓去問阿 只要股市打滾10來年 你一定懂 股市還沒完全走空 頂多明天在跌一下 就要往上了,0
11639,1497247244736_F01,假設現在 多單 10113 10口做多明天會不會賺!!!,假設現在 多單 10113 10口明天有機會賺嗎?,0
11642,1497258263602_F01,阿娘位 今天外資大賣超100多億,只是反應美股跌而大賣嗎 ? 會不會只是賣一天明天之後就轉為賣為買 ?,0
11683,1497413654520_F01,大家不用怕。。頂多修正一些,台股三兄弟 阿積 阿光 阿海 如果沒重挫 不用怕啦。。。貼我的對帳單 明天一開盤 補掉 買多 還有超重要指標 8k大阿 都上看12682 所以不衝 行嗎？,0
11712,1497534087656_F01,美股又跳水。。,台股凶多吉少。。不是放空 或者空手 等待最佳買點。。。是不是明天? 如果重挫百點 我就梭哈,0
11801,1497937984218_F01,明天台指期就要結算了空單虧了怎麼辦,明天台指期就要結算了空單虧了怎麼辦，誤信空頭言論一口單慘賠2百多點，外資說紅海上看200那指數不就要創12682歷史高點，有下來應該反多重押一次丕回來。,0
12094,1499159440129_F01,6488環球晶 (空),今天這根紅k 出貨用的啦<BR>誘多殺空<BR>這檔融資太高哩~<BR>總之明天收黑<BR>歡迎各位股神提出看法~,0
12126,1499310994783_F01,權證參加除息會有影響嗎?,"比如我現在有某支的權證,價格為2元,明天除息,除息當日,這檔權證的價格也是從2元開始計算嗎?還是會什麼變化?",0
12210,1499699899036_F01,請益。在5擋價量表出現2000張掛賣,小弟無意間看到這個狀況<BR>剛開始不以為意，可是越想越覺得奇怪，<BR>如圖<BR>照判斷應該不是散戶團結<BR>一起賣在26.5<BR>因為和其他價位的量差距太大<BR>那應該就是大戶或是主力要賣<BR>可是，賣得掉嗎？<BR>如果我看到有人在26.5賣2千多張<BR>我會乖乖排隊在2千零1號賣？<BR>我會選擇便宜一點賣或是明天在看看<BR>這其中應該有秘密<BR><BR>懇請板上大大解惑,0
12250,1499846332777_F01,明天鴻海除息日~~忍不住賭了兩口,大家好!!!又是一年一度的鴻海賭博日~~~~明天有鴻海除息+兩家重量級法說<BR>請問各位下注了嗎?<BR>對了~~我下了兩口期貨~~~拚了,0
12258,1499868248935_F01,道瓊是否又要再度創新高了,看來是蠻有機會的<BR>希望明天超級星期四的台股也有如此佳績,0
12274,1499914907574_F01,週五大立光除息 櫃買強弱走勢?,這這幾天貴買開始轉強<BR>大立光明天除息<BR>櫃買大家認為會續強嗎?<BR>還是週五會影響?<BR>還是周一周二大漲強勢大立光填息?,0
12342,1500205589734_F01,暨泰豐(2102)輪胎後，東元電機(1504)觀音廠大火,桃園市觀音區新坡中山路的東元電機工廠今天下午突然起火，廠房冒出大量濃煙，夾雜大火悶燒，遠在觀音2公里外可見大量黑色濃煙直衝天際，桃園市消防局119據報，動員警消80多人及出動30輛消防車趕往滅火，消防人員全力撲滅火勢，大火在廠方2樓往外竄燒，疑因保麗龍、冷媒引燒大火一發不可收拾，所幸該廠無人員在內，東元電機該廠生產家電產品，損失目前不明，警消全力搶救，目前火勢尚未控制。<BR>轉至<BR>https://udn.com/news/story/7320/2586711<BR><BR>1504東元電機，明天開盤會不會與泰豐一樣呢？越燒越旺？<BR>p.s.願平安,0
12343,1500216325749_F01,東元 愈燒愈旺,來去高樂吃個餡老滿、小高玉壓壓驚！<BR>明天股價肯定往上衝啦！,0
12377,1500342224641_F01,該賺股利或獲利了結?,我有一檔股票(瑞儀)<BR>明天要除權息配4.5元<BR>目前我獲利約10%<BR>我每年的綜所稅是5%<BR>想請問版上的高手是利息費用高還是獲利了結的手續費高?,0
12382,1500352925109_F01,茂迪這是什麼意思,茂迪這是什麼意思<BR>我抽到了...明天是可以上市買賣??<BR>,0
12581,1501067103522_F01,統一及統一超明暫停交易,http://www.appledaily.com.tw/realtimenews/article/finance/20170726/1169201/%E5%B0%87%E5%AE%A3%E5%B8%83%E9%87%8D%E5%A4%A7%E4%BA%8B%E4%BB%B6%E3%80%80%E7%B5%B1%E4%B8%80%E5%8F%8A%E7%B5%B1%E4%B8%80%E8%B6%85%E6%98%8E%E6%9A%AB%E5%81%9C%E4%BA%A4%E6%98%93<BR>證交所晚間公告，統一（1216）及統一超（2912）上市普通股暨以統一為標的之認購(售)權證，明天起暫停交易，市場推測，應該有重大事件將宣布，因此明天股價先停牌，將於重大訊息公布後，再申請恢復交易。<BR>======,0
12608,1501157908326_F01,感覺有了電子盤以後，大盤就越來越愛騙人了,以前沒有電子盤的時候，感覺盤後的動向都還滿準確的<BR>比方說看摩台的電子盤是漲還是跌，大概就比較維持那個趨勢<BR>或者晚上看一下美股，美股的漲跌大概也有7~8成連動到隔日台股的漲跌<BR>但是現在感覺一直在騙人<BR>電子盤的漲跌都是僅供參考，晚上美股的漲跌也是僅供參考，連動性感覺沒有以前那麼強<BR>如果說大漲或大跌就也算了，現在動不動就先跌再漲，先漲再跌，比例來說感覺比以前高出不少<BR>雖然說昨天電子盤漲滿多的，早上也順勢大漲了<BR>但現在電子盤一樣再漲，我就有一種明天會騙人的感覺，感覺明天會先漲然後就跌了<BR>不過像這種盤如果是半年前，我可能就會覺得明天還會再跳空開高，連續大漲2天<BR>還是說一切都是我的幻覺，想太多,0
12885,1502258233050_F01,8/9操作,"昨天進的1313續抱<BR>理論上應該明天衝吧<BR>我猜的<BR>大家一起加油吧,希望各位都沒受傷",0
13038,1502796937473_F01,全台斷斷續續大停電為台股注入一劑強心針,台電真是厲害 選一個好時機 發動一次策略<BR>再加上中油漂亮的助攻 明天台股鐵定一路衝<BR>請大家坐穩了,0
13047,1502808610668_F01,完了~睡不著了 ! 明天台股如果大跌可以跟政府求償嗎 ??,完了~睡不著了 ! 明天台股如果大跌可以跟政府求償嗎 ??<BR>聽隔壁樓說<BR>1999y台灣大停電<BR>隔天台股大跌<BR>現在是政府施政問題 發生的停電<BR>台股如果大跌可以跟政府求償嗎 ??<BR>還有今晚飯沒吃好<BR>電梯無法搭<BR>回家後有一點熱衰竭<BR>如何請求傷害賠償.損害賠償 ???,0
13082,1502955238371_F01,人力銀行,今天在1111人力銀行應徵，沒多久後他打電話給我，<BR>請我明天去了解職缺，他傳給我地址是三盈人力銀行<BR>請問為什麼會是三盈人力銀行，明明是在1111人力銀行投履歷，人力銀行會抽成嗎,0
13150,1503330753777_F01,當大家怕的時候。。就是我買台股的開始,就是明天。。當大家縮手，不敢買。。一堆人想空 就是我梭哈台灣50權證。。。明天重壓 後天全賣。。。 賺個一支 孔劉 代言手機就好,0
13168,1503401043701_F01,錯過了今天台股。。8k大加持會大噴特噴？,千金難買早知道。。。錯過賺大錢的一天 真痛心 但。。8k大 講話了 就是明天 為了停他 明天梭哈台灣50權證 不用噴11000 只要噴2天百點 就好。。在加上融資戶 衝 衝 衝 想必行情可大了 怕賠錢勿買多單 勿跟進阿,0
13219,1503589136924_F01,明天可以追漲嗎？,氣勢如虹，明天會不會開高走高？<BR>可以追漲嗎？,0
13275,1503840847691_F01,加權指數 日線圖 k 80,上次加權指數 日線圖 k 80 崩跌<BR>如果明天大漲100點 會到 k 80 <BR><BR><BR>k20 波段低點<BR><BR><BR><BR>,0
13438,1504416772300_F01,今天金小胖「第6次核試爆」，明天台股會不會很爽??????????,中朝邊境核試爆<BR>南韓韓聯社報導稱，當局於12時36分（台灣時間今早11時36分）偵測到「人工地震」，疑為北韓核子試爆，正在確認中。根據中國地震台網測定：地震發生在今早11時30分，震央在北緯41.35度，東經129.11度，震源深度0公里。而美國地質調查所偵測的地震規模6.3，（先前報告指稱為5.6，稍後下修為6.3)，震央在承旨白岩東北東23公里處，震源深度0公里。承旨白岩在北韓北咸鏡道豐溪里，也就是過去北韓歷次核子測試的地點。中國地震當局也說，北韓的地震可能是爆炸引起。北韓今天早上才發佈新聞宣稱已擁有氫彈彈頭，且百分之百由北韓本土製造，北韓要做多少枚都行，外界認為北韓暗示將在近日內進行核子試爆。<BR><BR>今天金小胖核子試爆，<BR>明天台股會不會很爽??????????大家來不及跑.................<BR><BR>感覺..........會開戰..........,0
13554,1504784504494_F01,玉晶光。。大分析 進來看看唷,玉晶光 今天殺一根長黑棒 外資賣最多 如果明天小紅的話 應該是最佳空點 因為12號 愛瘋發表等於利多出盡 在加上第三季財報也快問市 我的看法 應該不好吧 哪以技術分析來看 長黑棒 已經破壞了多頭架構 所以 我之前輸的 一次要回來 看著辦？ 我是空權證 不是現股唷 盈虧自負 不要盲目跟單 <BR> 8大行庫 是錢太多嗎？ 買了100多張,0
13557,1504800735943_F01,先進光 現金增資之後續,"小弟今天平盤時已空手五張，盤末時一度來到77.7,收盤時莫名其妙拉到79.1,今晚就公布要現增，小弟看不太懂，輸錢是小，如果是內線消息走漏，尾盤應該不會拉這麼多才對，有高手可以解答我的疑惑嗎?謝謝，不曉得明天的走勢，好刺激阿~",0
13692,1505304001027_F01,頻果又出利空了..哪3406玉晶光,明天如果開小紅..........適不適就給他空下去 因為分析師 陳嘉偉 說...他空了 三天前 <BR> 這樣的話跟風.......空下去 肉還很多吧??? 我查過了 融資一直增加 空單在減少 外加外資也不買了<BR> 哪空的贏面 不是百分之90.999 想到就開心........... 如果你們跟風作空的話 贏虧自負阿 <BR>不保證獲利 投資是有風險的 我是賠習慣 沒在帕啦...................,0
13828,1505815447988_F01,期貨未平倉口數大減，是好?是壞?,今天(9/19)外資期貨多單未平倉口數大減近1.2萬口，這表示先提早結算嗎?(目前盤後續小跌)<BR>明天會是壓低?或仍是拉高結算(因還有5萬多口)?<BR>若明天結算未有多大起伏，是否表示外資仍是作多?<BR>請教前輩、高手們，明天過後會如何?,0
13875,1505970516726_F01,既空爆6269跟8299明天再添一筆2498,大家跟上空6269跟8299的<BR>相信這周都至少賺兩萬有了一張<BR>明天我再添一筆<BR>空爆宏達電<BR>他模式完全跟前陣子統一超一樣<BR>把最賺錢的給他人換取現金<BR>然後也是內線被透漏 閉關前都有人大量買<BR>但市場是殘酷的<BR>看看統一超 不飆反跌<BR><BR>當然研發部跟是科技業最強大的本錢<BR>話說到這<BR>你還在傻傻幫人抬轎宏達電嗎?<BR>看看vr 根本鳥成這樣<BR>玩沒多久就頭暈<BR>跟上 空爆宏達電就對了,0
13877,1505971586120_F01,宏達電明天會漲停嗎?,請問大家宏達電賣給谷哥明天會漲停嗎?,0
13968,1506305041332_F01,今日橘子,今日橘子要是收跌<BR>不管小跌或跌4%<BR><BR>明天會漲停<BR><BR>因為關鍵價位不能破<BR><BR>喜歡刺激<BR>可以參考<BR>另外美琪瑪與康普雖然弱勢<BR>卻不會跌停鎖死<BR><BR>未來拉高以後短空<BR>參考看看<BR>晚上資卷變化很重要,0
13992,1506352594952_F01,請鬼開?單,"最近在01上常看到有位自以為是<BR>真當自己是了不起的大師<BR>推票,解票樣樣?<BR>自我感?良好…<BR>今天若有跟風什?推荐…多單的<BR>明天就先住一下套房吧!<BR>后面再?<BR>敬祝各位操作順心!",0
14008,1506412366762_F01,橘子明天走勢如何,有機會11月上檔，明天不知道會變紅橘子還綠橘子,0
14029,1506492637261_F01,注意:有大戶開始偷跑,"尤其<BR>妖字輩注意<BR>開始思考,明天走向<BR><BR>所有類股<BR>有大戶12:00<BR>開始偷跑",0
14122,1506926611518_F01,台積電董事長張忠謀 宣布明年6月退休,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%91%A3%E4%BA%8B%E9%95%B7%E5%BC%B5%E5%BF%A0%E8%AC%80%E6%98%8E%E5%B9%B46%E6%9C%88%E9%80%80%E4%BC%91-061915413.html<BR>台積電董事長張忠謀宣布，將在明年（2018年）6月退休，他退休後，台積電將採雙首長平行領導接續，由現在擔任總經理暨共同執行長的劉德音將接任董事長、魏哲家擔任總裁。<BR>明天會不會開高慶祝？,0
14138,1507008484254_F01,請問中秋節有開盤嗎？,覺得奇怪，週選擇權是今天結算還是明天呀？怎麼10450P還有13.5點呢？,0
14397,1508154815168_F01,請問 (3018) 同開今日公告問題,請問同開今日公告說:董事會決議買回自家股份<BR>因為沒遇過 所以想問前輩們明天是不是會噴出<BR>感謝,0
14470,1508420288759_F01,美琪瑪明天會漲停板嗎？,看了好多天<BR>融資餘額昨天回到9月25日的量<BR>今天的融資餘額日預期的，真增加很多<BR>不曉得能如預期的明天漲停板,0
14471,1508423046185_F01,做空被嘎翻天。。怎麼改買多 台股,感覺不妙。。 難道明天又要重挫 我的老天爺 而。。我壓的是台灣50權證 。。。。我怎麼那麼歹命啊！,0
14473,1508428227475_F01,緯創與和碩外資大賣...........................,是I8賣不好嗎????????????感覺不妙。。sorry 難道明天又要重挫orz 我的老天爺...........庚月首日,0
14522,1508756852741_F01,預估時間近尾聲,明天來買一口１１月10400的put來玩玩,0
14527,1508767860319_F01,台股。。關鍵在明天,我已經空了。。。 各位多單要小心呀！ 萬一明天跳空補一根綠棒 你怎麼辦？ 在大家看多 市場一片叫好 會發生什麼事？ 當然殺 殺 殺 萬一被我講中 我在補對帳單 證明我不是亂亂講,0
14553,1508841804661_F01,為了力挺台灣產業。。我下海買了。。。,宏達電。。。20張。。。。。權證 不要讓別的國家看扁 但。。。很怕萬一 明天如果 跳空開高的 會 賺錢也不賣 挺到底,0
14596,1508944963104_F01,台股明天走勢。。很重要的 進來看貝,明天台股一開盤 反應美股 會小跌開出 10=20點 然後要走自己的路。。。重點看壞 和保守不敢買 和超級看壞 會崩盤的人一大堆 外加融資沒增多少 在加上股海走跳10年功。。。我的看法 上看11000以上不是夢 近期而已 那重 重點是 宏達電 希望反彈一元就好 小賠 殺出 準備進攻0050 權證,0
14614,1509006892246_F01,旺紅法說不錯 壓他過好年,旺宏法說<BR>本人覺的根本大賺 17年最賺錢的又旺又收紅<BR>明天開盤搶小玩10張 等著數錢<BR>測試單,0
14637,1509098993304_F01,不用擔心大盤 ~ 下周將會大爆發 ~ 請坐穩了,2017-11-01今晚歐美大爆發 !! 明天要衝破10900了~~~邁向11000<BR>--------------------------<BR>經過嚴密各方計算 ~ 與全球多空消息匯整 ~ 下周將會大噴發 ~ 目標300點 !!<BR>信我者得錢財 不信我者就隔空觀火,0
14674,1509345412425_F01,穩懋(3105) 明天應該ok了吧??,"穩懋(3105)今天留了長長的下引線...業績這麼好, 又有不錯題材,明天應該ok了吧??<BR><BR>===============================<BR>11/2更新<BR>現在+6.5 我先下車了 短短3.4天從21x到26x<BR>我覺得可以了，雖然我一樣看好它，但落袋為安。",0
14684,1509361702559_F01,3630新鉅科,光學元件廠新鉅科（3630）將在10月31日舉行股東臨時會，董監席次將會出現較大的變化，由於丘鈦已躍居第一大股東，可望取得3席董事，丘鈦掌控董事會後，新鉅科將開始出貨給丘鈦。<BR>明天開臨時股東會，有戲看嗎？,0
14758,1509617454659_F01,明天～台股～會因IphoneX出貨～大漲嗎,看了一下<BR>我覺得哇真的出貨了～<BR>明天～台股要出貨了～XD<BR><BR><BR>QQ被洗版～<BR>明天～台股～如何走下去～<BR>個人是看空XD～<BR>這種感覺有種滿滿的出貨感～,0
14816,1509882252850_F01,明天開盤會開心嗎！,上週天天紅，明天開盤還會天天紅嗎？,0
14927,1510237601387_F01,連10季虧損 宏達電 如果明天利空不跌?,老實說...我已經放空 宏達電 認售權證.... 明天開盤後 會捕掉 賺個便當錢<BR>哪利空新聞一出來....如果沒跌 開小紅....... 我應該壓所有家當(沒多少錢) 衝了 <BR> 目前股價67塊多 再跌應該有沒多少 因為之前賣了多少億 我忘了....哪些錢 認列下來 <BR> 體質又會回到NO1 所以.....不怕 跌就是買 為了力挺宏達電 我也預定HTC U11+ 旗艦機 <BR> 誠意滿滿........希望股價能在我預料當中 跌等於買 衝 吧,0
15059,1510752048893_F01,台股多殺多啟動 最後逃命點。。是,明天。。。。哭口婆心的 大聲講 這個盤GG了。。。我的多單 明天市價殺出。。。。 原因是 阿海 重挫 GG電也沒大人顧。。差不多了 阿光 三個頭。。。。。我看 台股下看四位數 先賣先贏阿,0
15171,1511155399592_F01,台股代誌大條啊。。。。快,快跑！ 拉金融出電子 明天一開盤 會用跳的 但不要緊。。。。我空好了,0
15208,1511274489333_F01,股海血淚史。。不玩了,明天台灣50權證 空單要補掉。。。這2天大賠 明天還要賠 感覺外豬找自盈談好 一起拉。。。。嘎屬空單 那我就中了圈套 有夠賤 什麼5 10 20線 技術分析 都可以丟掉 枉費我以前還花錢上課 也買一些書籍研究 沒用就是沒用。。。看破了 吃人夠夠的股市 賺幾百元 每次大賠都好幾千元到萬元不等 。。。這樣下去 我一定跑路 搞到口袋空空,0
15371,1511895483534_F01,大立光3008 多,本週請留意，尤其是明天<BR>祝各位股市長紅<BR>11/28今日收盤5340<BR><BR><BR>據可靠消息指出,0
15380,1511930242191_F01,國泰金。。怎麼衝高往南下 怎麼辦？,我壓了。。。但 我跟自己對做 本來要買。。。結果空了。。。會不會明天就賠錢了?滿擔心的<BR>,0
15394,1511965500217_F01,台股 沒救啦。。。買多單 自求多福吧！,因為外資一直賣。。。散戶一直接 但。。。。散戶錢有限阿 沒多餘的錢拉台。。。。萬一 明天小小反彈。。。。星期五 殺無赦 你怎麼辦？ 唯一的機會就是 反向做空 找大型權值股 就對啦,0
15418,1512041197146_F01,完蛋了。。。台股爆天量 收長黑 明天一定,殺 殺 殺。。。。以技術分析來看 外加多殺多 正式啟動 但。。。。各位 放心 明天只要重挫 我會盡我的能力 買個幾張 國泰金 和日月光 幫你們解套唷,0
15425,1512061111537_F01,眼見台股陷入危機，特地寫給各位一封信,俗話說，<BR>危機就是轉機，<BR>機會就在明天<BR>五大看多理由:<BR>1.美股持續上看30000點<BR>2.台股高點換手(有量)<BR>3.距離2015年崩盤的時間點還太近<BR>4.續漲反而危險，拉回才健康<BR>5.自從去年打破520魔咒之後，台股前途無量<BR><BR>其實，<BR>散戶面對今天的爆量收盤，<BR>解讀會有兩種:<BR>1.外資高點大倒貨，比錢肯定輸外資，所以收盤仍收黑。<BR>2.外資集體換手，成交量成假象，但敢接的散戶又有幾位。<BR>我相信，<BR>明天出清的人還是有，<BR>這群人會選擇持盈保泰先觀望(預測低點10350)<BR>確實是最保守的做法，<BR>畢竟歷年以來當日爆量都不是什麼好下場<BR>但我決定今晚先設預約單了，<BR>趁開盤出現散戶賣壓，<BR>或許能撿到一些便宜<BR>當然，<BR>明天開盤跳空大漲百點，<BR>肯定跌破各地專家的眼鏡，<BR>也就此證明，<BR>今天就是一場假崩盤，<BR>好讓明天散戶真出場,0
15439,1512113164972_F01,有人研究8121越峰這支嗎？,前幾天明天就三線糾結 而且KD也低 為何還一直跌啊？有人在吃貨？ 還是有什麼消息呢？,0
15519,1512398105329_F01,8171天宇 公司不賺錢...股價飆翻天,這檔....想放空一張 玩玩.......... 原因是 公司不賺錢....賠很大<BR> 股價飆翻天.........不合理 明天希望拉漲停 來空一張 試手氣,0
15541,1512485005887_F01,台股先蹲後噴。。。各位買好了嗎？,股海大風大浪。。。看太多了 這種小兒科把戲 就想把我洗掉嗎？ 我還加碼衝。。。。 沒暴跌300點上以上殺盤 我攏嘛免驚 明天敢殺 我在買 所以股市投資人 抱好了嗎？,0
15571,1512558644807_F01,當大家恐懼時。。就是我買進的時候 有圖,準備銀彈。。。。拼了這一次 真希望明天 4943 康控 跌停 要梭哈了 目前是試膽量。。。。,0
15606,1512641398299_F01,日馳(1526)配合法說會開始挑戰新高點,日馳從11/7新高54元，整理到今天，12/7剛剛好一個月，明天主力將配合法說行情準備上攻，所以今天先漲，而且最近大盤不斷下跌，一定沒人敢買，從籌碼、技術、消息面(明日法說行情+11月營收準備出來)一氣呵成<BR><BR><BR>前3家券商買近7000張，均價在45元，市值超過3億<BR><BR><BR>45元強力支撐<BR>,0
15683,1512929561086_F01,橘子尬空模式啟動12/12~更新12/13全賣出,太棒了<BR>台灣40個伺服器爆滿<BR>韓國130個<BR>營收應該有一半<BR><BR>大家一起進去搶<BR>營收出來前先賣 週一漲停鎖死 周二也漲停鎖死<BR>大家一起追 <BR>營收有25E<BR>營收開出來前賣都賺<BR><BR>這主力很賤 故意丟幾千張出來假裝要倒貨<BR>///////////////////////////////////////////////<BR>12/11加碼<BR>今天撿了10張100橘<BR>偷偷報告<BR>融券今大增2640張 <BR>券資比比39.4%<BR>一黨股票只要高達30%上就很好嘎空單<BR>這些空單就會被尬 轉成助漲的單<BR>明天我猜漲停收吃驚吃驚<BR>////////////////////////////////////////<BR>12/12<BR>今天跌停了<BR>我還是不認輸<BR>我繼續加碼多單20張買跌停的橘子<BR>就不信他不會彈起來<BR>股票沒天天跌停的拉!當我會被洗出去嗎<BR>主力我會陪你好好玩<BR>這隻還有營收可以炒也<BR>等主力反彈大拉 尬爆你們空單喔,0
15707,1513061764209_F01,橘子(6180)可以空了嗎？,今天12號直接跌停鎖死<BR>現在空單應該是很多<BR>會不會主力明天又轉大買推升股價<BR>空單強迫回補<BR>造成尬空行情？<BR><BR>還是就這樣一路跌到50塊？<BR><BR>PS.新上市的天堂M幾乎都是負評居多,0
15713,1513076589123_F01,好想買這檔 強勢股 有圖,2311日月光 今天帶量突破 線都站上了。。。重點是投信在買。。。以往經驗 投信很少買一天二天 表示。。。。嘿嘿 明天拉回都是買點吧！,0
15747,1513175370246_F01,怎麼辦？ 放空明天鐵定。。。,被嘎爆。。。。百分之99.9 明天台股 跳空開高一路嘎 不信的話 就空吧！ 至於最佳空點是在下星期啦,0
15749,1513184284288_F01,幼教股 大地ky8437~布局大陸市場股價目前200明年上看400,F-大地<BR>目前爆量表態<BR>對岸的幼教股<BR>重壓 明年上400<BR>明天橘子開紅3%後我會賣出全部橘子股換這檔布局 請拭目以待<BR>長多格局,0
15770,1513269975409_F01,12/15測試單五張小玩橘子 尬空行情,橘子昨天早盤全出<BR>12/15今天開盤又來小玩<BR>手頭零錢<BR>小玩橘子<BR>明天請作多<BR>會尬爆空單..一堆人放空 必嘎爆!!<BR><BR>開盤綠都能接~開紅不超過3%也都是購買範圍<BR>如操作錯誤 跌停我會停損 但應該不可能 <BR>小試單5張而已 風險大 祝大家賺錢如意,0
15973,1514199557391_F01,今天聖誕節，美股沒開盤嗎？,今天聖誕節，美股沒開盤嗎？那明天台股有?資在拼盤了,0
16290,1515498967230_F01,勞基法休惡三讀通過後，股市會反轉嗎？,明天勞基法就要三讀了<BR>股市會反轉嗎？,0
16291,1515500019507_F01,勞基法三讀通過後，股市會反轉大跌嗎？,明天勞基法就要三讀了<BR>股市會反轉大跌嗎？<BR>好緊張！,0
16566,1516701902128_F01,2492 華新科,昨天看勢上漲買在108<BR>結過今天就跌到100<BR>請問明天會漲起來嗎？<BR>要一直報到漲回來嗎？停損要設多少比較好呢？,0
16573,1516711961314_F01,期貨保證班－等到今天在空才是贏家 11200之上全力放空,忍了好久才發文 ~ 今天才是最佳空點 ~ 11200之上放空會笑嘻嘻 !!<BR>外資期貨庫存大減到剩下3萬多口 ~~ 道瓊將反轉下 ! 台積電也出現漲多力竭 ... <BR>接下來下不用多說了~~~ 明天開始賺 !!!,0
16718,1517296283925_F01,救....救...救命啊.......台股烙賽???????,本來昨天要買顯卡概念股<BR>剛剛趁微星跌破百撿了一隻<BR>明天會漲停板嗎?,0
16725,1517326698700_F01,美股大磞盤了。。。沒救啦,還有一些多單。。。。明天一開盤 市價殺出 先跑先贏。。。。。。。 怎麼每次大磞盤 我都會遇到 真的很妙阿,0
16743,1517403744998_F01,股市怎麼爆跌 爆漲 我的心情七上9下,怎麼辦？ 明天又要跳空噴出 目前美股期貨噴了 股票買了睡不好 賣了又要噴。。。。。老天爺阿 該怎麼辦？ 耐心和定力要如何修煉？ 才不會被洗掉,0
16765,1517482631131_F01,請教各位。。。。這檔股票 空的贏面大嗎？,我觀察好久了。。。外資昨天買了300多張 今天賣了100多張 感覺是在誘多。。。。所以結論 明天好想空這檔唷 感覺要南下 還有3塊錢的空間 所以人手一張 空 有錢大家賺 2033 佳大 鋼鐵股,0
16831,1517743563182_F01,明天。。。台股只要重挫300點以上 算是發紅包行情,是最佳搶一天反彈 紅包行情。。。。 首選 台積 鴻海 台灣50 和鎖碼股 2033 佳大 賺了記得跑阿。。。。。。當衝最保險 不信的話 我會貼明天買的對帳單 給大家看看,0
16874,1517876186797_F01,台股完蛋了。。去了了 逃命阿,先賣 先贏。。。。逃命要緊 不要明天在重挫300點 你怎麼辦？,0
16924,1517911932693_F01,選擇權別當賣方,明天道瓊只兩種可能<BR>1. 漲1000點<BR>換CALL 漲停<BR>2. 跌2000點<BR>PUT繼續漲停,0
16929,1517913140809_F01,期待明天開盤,希望明天一樣繼續大跌~<BR>不跌就買不到便宜的定存股<BR>銀行股拜託再跌多一點<BR>這樣入貨才能再更便宜<BR>別再說甚麼配股息要填息才有賺的廢話了,0
16932,1517916993964_F01,第一次 一天收到5根跌停板 難瘦,燿華<BR>瀚宇博<BR>羅昇<BR>大亞<BR>凌揚<BR>收盤後只剩要滑被關<BR>其他都解禁<BR>6153 上星期47.3賣了 幸好<BR><BR>明天不知如何？,0
