,id,label,post_time
14236,1506487018365_F01,1.0,2017/9/26 18:50:00
14237,1506487020434_F01,1.0,2017/9/26 21:57:00
14238,1506487022160_F01,1.0,2017/9/27 09:45:00
14239,1506487079788_F01,1.0,2017/9/27 08:37:00
14240,1506487100329_F01,0.0,2017/9/26 20:38:00
14241,1506487990501_F01,1.0,2017/9/27 11:32:00
14242,1506488132785_F01,1.0,2017/9/26 19:27:00
14243,1506488200640_F01,1.0,2017/9/27 08:42:00
14244,1506488585533_F01,1.0,2017/9/27 12:05:00
14245,1506489370749_F01,1.0,2017/9/26 19:51:00
14246,1506489744417_F01,1.0,2017/9/27 11:04:00
14247,1506490316707_F01,1.0,2017/9/27 12:20:00
14248,1506490733203_F01,1.0,2017/9/27 13:06:00
14249,1506492637261_F01,1.0,2017/9/27 12:16:00
14250,1506495499182_F01,1.0,2017/9/27 14:30:00
14251,1506499744134_F01,1.0,2017/9/27 15:12:00
14252,1506503154691_F01,1.0,2017/9/27 16:33:00
14253,1506507300711_F01,1.0,2017/9/27 17:30:00
14254,1506515157885_F01,1.0,2017/9/27 19:14:00
14255,1506525906552_F01,1.0,2017/9/27 22:46:00
14256,1506531680781_F01,1.0,2017/9/27 23:40:00
14257,1506536440656_F01,1.0,2017/9/28 01:17:00
14258,1506538509980_F01,1.0,2017/9/28 01:55:00
14259,1506560745459_F01,1.0,2017/9/28 08:35:00
14260,1506561081771_F01,1.0,2017/9/28 08:32:00
14261,1506567734559_F01,1.0,2017/9/28 10:02:00
14262,1506568040773_F01,1.0,2017/9/28 09:53:00
14263,1506569738523_F01,1.0,2017/8/24 11:41:00
14264,1506573475786_F01,1.0,2017/9/28 10:27:00
14265,1506576196724_F01,1.0,2017/9/28 12:40:00
14266,1506580864594_F01,1.0,2017/9/28 13:03:00
14267,1506581754405_F01,1.0,2017/9/28 14:16:00
14268,1506587294049_F01,1.0,2017/9/28 15:45:00
14269,1506589402483_F01,1.0,2017/9/28 16:38:00
14270,1506589408868_F01,1.0,2017/9/28 16:38:00
14271,1506593938875_F01,1.0,2017/9/26 20:52:00
14272,1506594625517_F01,1.0,2017/9/28 17:16:00
14273,1506594962710_F01,1.0,2017/9/28 17:37:00
14274,1506597260248_F01,1.0,2017/9/28 18:33:00
14275,1506597712237_F01,1.0,2017/9/28 18:52:00
14276,1506599271776_F01,2.0,2017/9/28 19:26:00
14277,1506610551243_F01,1.0,2017/9/28 22:25:00
14278,1506614178840_F01,1.0,2017/9/28 23:05:00
14279,1506616494816_F01,1.0,2017/9/28 23:20:00
14280,1506623996920_F01,1.0,2017/9/29 01:40:00
14281,1506647240288_F01,1.0,2017/9/29 08:09:00
14282,1506647511838_F01,1.0,2017/9/29 08:40:00
14283,1506651234180_F01,1.0,2017/9/29 09:31:00
14284,1506652720336_F01,1.0,2017/9/29 10:02:00
14285,1506653128537_F01,1.0,2017/9/29 09:53:00
14286,1506655243428_F01,1.0,2017/9/29 10:37:00
14287,1506656988051_F01,1.0,2017/9/29 11:26:00
14288,1506664962262_F01,1.0,2017/9/29 12:28:00
14289,1506666486308_F01,1.0,2017/9/29 13:54:00
14290,1506669419550_F01,1.0,2017/9/29 14:07:00
14291,1506672642652_F01,1.0,2017/9/29 15:39:00
14292,1506676218789_F01,1.0,2017/9/29 15:38:00
14293,1506678880330_F01,1.0,2017/9/29 16:48:00
14294,1506679883014_F01,1.0,2017/9/29 16:52:00
14295,1506679902240_F01,1.0,2017/9/29 17:15:00
14296,1506687814093_F01,1.0,2017/9/29 19:34:00
14297,1506694200245_F01,1.0,2017/9/29 21:15:00
14298,1506698142553_F01,1.0,2017/9/29 22:16:00
14299,1506698161117_F01,1.0,2017/9/29 22:24:00
14300,1506698174224_F01,1.0,2017/9/29 22:27:00
14301,1506711912072_F01,1.0,2017/9/30 01:19:00
14302,1506732376089_F01,1.0,2017/9/30 07:17:00
14303,1506733511683_F01,1.0,2017/9/30 08:31:00
14304,1506737543487_F01,1.0,2017/9/30 09:36:00
14305,1506739567803_F01,1.0,2017/9/30 09:27:00
14306,1506740182304_F01,1.0,2017/9/30 10:20:00
14307,1506746862096_F01,1.0,2017/9/30 12:23:00
14308,1506746926361_F01,1.0,2017/9/30 11:47:00
14309,1506746947702_F01,1.0,2017/9/30 11:57:00
14310,1506747210406_F01,1.0,2017/9/30 12:35:00
14311,1506752016009_F01,1.0,2017/9/30 14:03:00
14312,1506753758129_F01,1.0,2017/9/30 14:27:00
14313,1506754560839_F01,1.0,2017/9/30 14:43:00
14314,1506765499665_F01,1.0,2017/9/30 17:43:00
14315,1506770715698_F01,1.0,2017/9/30 19:11:00
14316,1506770717702_F01,1.0,2017/9/30 19:18:00
14317,1506771788366_F01,1.0,2017/9/30 19:30:00
14318,1506771790578_F01,1.0,2017/9/30 19:39:00
14319,1506772622694_F01,1.0,2017/9/30 19:45:00
14320,1506792294424_F01,1.0,2017/10/1 01:11:00
14321,1506796787385_F01,1.0,2017/10/1 02:29:00
14322,1506816709203_F01,1.0,2017/10/1 07:59:00
14323,1506820358252_F01,0.0,2017/10/1 09:08:00
14324,1506826602692_F01,1.0,2017/10/1 10:50:00
14325,1506828465360_F01,1.0,2017/10/1 11:11:00
14326,1506830141681_F01,1.0,2017/10/1 11:41:00
14327,1506834626829_F01,2.0,2017/10/1 13:01:00
14328,1506846465426_F01,1.0,2017/10/1 16:11:00
14329,1506868025292_F01,1.0,2017/10/1 22:26:00
14330,1506887741203_1_F01,1.0,2017/10/2 03:55:00
14331,1506888613239_F01,1.0,2017/10/2 03:56:00
14332,1506905911498_F01,1.0,2017/10/2 08:50:00
14333,1506907009676_F01,1.0,2017/10/2 09:09:00
14334,1506915737539_F01,1.0,2017/10/2 11:27:00
14335,1506916646738_F01,1.0,2017/10/2 11:41:00
14336,1506916734071_F01,1.0,2017/10/2 11:55:00
14337,1506920376570_F01,1.0,2017/10/2 12:49:00
14338,1506920377814_F01,1.0,2017/10/2 12:54:00
14339,1506921229796_F01,1.0,2017/10/2 12:59:00
14340,1506923947944_F01,1.0,2017/10/2 13:49:00
14341,1506926611518_F01,1.0,2017/10/2 14:32:00
14342,1506926613415_F01,1.0,2017/10/2 14:40:00
14343,1506928432308_F01,1.0,2017/10/2 14:58:00
14344,1506941097155_F01,2.0,2017/10/2 18:30:00
14345,1506954424945_F01,1.0,2017/10/2 22:13:00
14346,1506958705737_F01,1.0,2017/10/2 23:20:00
14347,1506958747587_F01,1.0,2017/10/2 23:24:00
14348,1506964167171_F01,1.0,2017/10/3 00:55:00
14349,1506967892244_F01,1.0,2017/10/3 01:57:00
14350,1506989418795_F01,1.0,2017/10/3 08:05:00
14351,1506998723746_F01,1.0,2017/10/3 10:25:00
14352,1506999187110_F01,1.0,2017/10/3 10:39:00
14353,1506999568576_F01,1.0,2017/10/3 10:50:00
14354,1506999572686_F01,1.0,2017/10/3 10:56:00
14355,1507002067713_F01,1.0,2017/10/3 11:29:00
14356,1507007517926_F01,1.0,2017/10/3 12:58:00
14357,1507008484254_F01,1.0,2017/10/3 13:18:00
14358,1507008488004_F01,1.0,2017/10/3 13:26:00
14359,1507015961405_F01,1.0,2017/10/3 15:23:00
14360,1507017874691_F01,1.0,2017/10/3 15:48:00
14361,1507026561210_F01,1.0,2017/10/3 17:59:00
14362,1507026738898_F01,1.0,2017/10/3 18:05:00
14363,1507031774256_F01,1.0,2017/10/3 19:26:00
14364,1507034367745_F01,1.0,2017/10/3 20:34:00
14365,1507046245994_F01,1.0,2017/10/3 23:24:00
14366,1507047199878_F01,1.0,2017/10/4 00:04:00
14367,1507052107345_F01,1.0,2017/10/4 01:06:00
14368,1507055778798_F01,1.0,2017/10/4 02:12:00
14369,1507057119315_F01,1.0,2017/10/4 02:30:00
14370,1507073756009_F01,1.0,2017/10/4 06:51:00
14371,1507077400109_F01,1.0,2017/10/4 08:22:00
14372,1507081827246_F01,1.0,2017/10/4 09:40:00
14373,1507083125030_F01,1.0,2017/10/4 09:52:00
14374,1507084500762_F01,1.0,2017/10/4 10:20:00
14375,1507089451695_F01,1.0,2017/10/4 11:42:00
14376,1507091773865_F01,1.0,2017/10/4 12:22:00
14377,1507093528951_F01,1.0,2017/10/4 12:48:00
14378,1507093628409_F01,1.0,2017/10/4 12:45:00
14379,1507096502080_F01,1.0,2017/10/4 13:41:00
14380,1507105392836_F01,1.0,2017/10/4 13:51:00
14381,1507106018299_F01,1.0,2017/9/26 03:14:00
14382,1507111554354_60_F01,1.0,2017/10/4 17:54:00
14383,1507113608262_F01,1.0,2017/10/4 18:31:00
14384,1507114299369_F01,1.0,2017/10/4 18:47:00
14385,1507122542283_F01,1.0,2017/10/4 20:51:00
14386,1507122547416_F01,1.0,2017/10/4 20:52:00
14387,1507125208190_F01,1.0,2017/10/4 21:50:00
14388,1507129744238_F01,1.0,2017/10/4 22:32:00
14389,1507130974951_F01,1.0,2017/10/4 23:14:00
14390,1507133599740_F01,1.0,2017/10/4 23:52:00
14391,1507142115337_F01,1.0,2017/10/5 02:21:00
14392,1507170597557_F01,1.0,2017/10/5 10:18:00
14393,1507175973219_F01,0.0,2017/10/5 11:26:00
14394,1507177467198_F01,1.0,2017/10/5 12:17:00
14395,1507179562021_F01,1.0,2017/10/5 12:34:00
14396,1507179712915_F01,1.0,2017/10/5 12:45:00
14397,1507183657074_F01,1.0,2017/10/5 13:38:00
14398,1507183658607_F01,1.0,2017/10/5 13:45:00
14399,1507186410864_F01,1.0,2017/10/5 14:10:00
14400,1507187515862_F01,1.0,2017/10/5 14:19:00
14401,1507187530852_F01,1.0,2017/10/5 14:26:00
14402,1507189982816_F01,1.0,2017/10/5 15:32:00
14403,1507193817688_F01,1.0,2017/10/5 16:40:00
14404,1507196485685_F01,1.0,2017/10/5 17:10:00
14405,1507196492840_F01,1.0,2017/10/5 16:37:00
14406,1507199400701_F01,1.0,2017/10/5 18:13:00
14407,1507199876480_F01,1.0,2017/10/5 18:23:00
14408,1507204517491_F01,1.0,2017/10/5 19:23:00
14409,1507208060363_F01,1.0,2017/10/5 20:09:00
14410,1507208703476_F01,1.0,2017/10/5 20:04:00
14411,1507210530511_F01,1.0,2017/10/5 20:50:00
14412,1507213542711_F01,1.0,2017/10/5 22:08:00
14413,1507216286384_F01,1.0,2017/10/5 22:52:00
14414,1507226122573_F01,1.0,2017/10/6 01:29:00
14415,1507228474489_F01,1.0,2017/10/6 02:00:00
14416,1507253018760_F01,1.0,2017/10/6 09:17:00
14417,1507253942551_F01,2.0,2017/10/6 09:28:00
14418,1507254611522_F01,1.0,2017/10/6 09:40:00
14419,1507261038488_F01,1.0,2017/10/6 11:31:00
14420,1507261950559_F01,1.0,2017/10/6 11:41:00
14421,1507262882387_F01,1.0,2017/10/6 11:50:00
14422,1507262883874_F01,1.0,2017/10/6 11:55:00
14423,1507262885324_F01,1.0,2017/10/6 11:58:00
14424,1507269049343_F01,1.0,2017/10/6 13:46:00
14425,1507270157437_F01,1.0,2017/10/6 13:54:00
14426,1507278963971_F01,1.0,2017/10/6 16:11:00
14427,1507283893838_F01,1.0,2017/10/6 16:43:00
14428,1507283923736_F01,1.0,2017/10/6 16:53:00
14429,1507284743439_F01,1.0,2017/10/6 17:32:00
14430,1507291506637_F01,1.0,2017/10/6 19:54:00
14431,1507296913561_F01,1.0,2017/10/6 21:21:00
14432,1507308927576_F01,1.0,2017/10/7 00:42:00
14433,1507346517967_F01,1.0,2017/10/7 11:06:00
14434,1507347366730_F01,1.0,2017/10/7 11:28:00
14435,1507351034072_F01,1.0,2017/10/7 12:22:00
14436,1507357319602_F01,1.0,2017/10/7 14:06:00
14437,1507367225007_F01,1.0,2017/10/7 16:50:00
14438,1507383866397_F01,1.0,2017/10/7 21:23:00
14439,1507383877454_F01,1.0,2017/10/7 21:26:00
14440,1507389668557_F01,1.0,2017/10/7 23:10:00
14441,1507422931436_F01,1.0,2017/10/8 08:27:00
14442,1507423779072_F01,1.0,2017/10/8 08:42:00
14443,1507425517124_F01,1.0,2017/10/8 08:58:00
14444,1507430933521_F01,1.0,2017/10/8 10:38:00
14445,1507432849979_F01,1.0,2017/10/8 11:10:00
14446,1507456215771_F01,1.0,2017/10/8 17:39:00
14447,1507458018337_F01,1.0,2017/10/8 18:16:00
14448,1507474085930_F01,1.0,2017/10/8 22:22:00
14449,1507479714565_F01,1.0,2017/10/9 00:14:00
14450,1507483961144_F01,1.0,2017/10/9 01:18:00
14451,1507485819036_F01,1.0,2017/10/9 01:56:00
14452,1507517545781_F01,1.0,2017/10/9 10:42:00
14453,1507520912780_F01,2.0,2017/10/9 11:40:00
14454,1507529949124_F01,1.0,2017/10/9 14:09:00
14455,1507530062743_F01,1.0,2017/10/9 14:18:00
14456,1507530888697_F01,1.0,2017/10/9 14:27:00
14457,1507538038711_F01,1.0,2017/10/9 16:21:00
14458,1507539771185_F01,1.0,2017/10/9 16:48:00
14459,1507540851955_F01,1.0,2017/10/9 17:14:00
14460,1507552444833_F01,1.0,2017/10/9 20:31:00
14461,1507553423653_F01,1.0,2017/10/9 20:35:00
14462,1507555215721_F01,1.0,2017/10/9 21:17:00
14463,1507556960247_F01,1.0,2017/10/9 21:41:00
14464,1507557804971_F01,1.0,2017/10/9 21:58:00
14465,1507571628136_F01,0.0,2017/10/10 01:38:00
14466,1507594664343_F01,1.0,2017/10/10 08:08:00
14467,1507598487567_F01,1.0,2017/10/10 09:17:00
14468,1507603087723_F01,1.0,2017/10/10 10:23:00
14469,1507606657673_F01,1.0,2017/10/10 11:33:00
14470,1507607543205_F01,1.0,2017/10/10 11:39:00
14471,1507608595986_F01,1.0,2017/10/10 12:00:00
14472,1507610045523_F01,1.0,2017/10/10 12:26:00
14473,1507611052274_F01,1.0,2017/10/10 12:33:00
14474,1507616081519_F01,1.0,2017/10/10 13:34:00
14475,1507620045512_F01,1.0,2017/10/10 14:32:00
14476,1507620110075_F01,1.0,2017/10/10 15:19:00
14477,1507626487583_F01,1.0,2017/10/10 17:02:00
14478,1507628083872_F01,1.0,2017/10/10 17:23:00
14479,1507636986596_F01,1.0,2017/10/10 19:51:00
14480,1507639887410_F01,1.0,2017/10/10 20:46:00
14481,1507641803266_F01,1.0,2017/10/10 21:21:00
14482,1507645239420_F01,1.0,2017/10/10 22:15:00
14483,1507645241455_F01,1.0,2017/10/10 22:15:00
14484,1507646192111_F01,1.0,2017/10/10 22:31:00
14485,1507647915442_F01,1.0,2017/10/10 22:53:00
14486,1507652352738_F01,1.0,2017/10/11 00:11:00
14487,1507654344447_F01,1.0,2017/10/11 00:41:00
14488,1507664947255_F01,1.0,2017/10/11 03:37:00
14489,1507684034112_F01,1.0,2017/10/11 09:02:00
14490,1507688434087_F01,1.0,2017/10/11 10:17:00
14491,1507690137574_F01,1.0,2017/10/11 10:34:00
14492,1507694945604_F01,1.0,2017/10/11 11:51:00
14493,1507697577150_F01,1.0,2017/10/11 12:40:00
14494,1507700515213_F01,1.0,2017/10/11 13:22:00
14495,1507700931163_F01,1.0,2017/10/11 13:39:00
14496,1507702220975_F01,1.0,2017/10/11 13:56:00
14497,1507703610260_F01,1.0,2017/10/11 14:18:00
14498,1507703611481_F01,1.0,2017/10/11 14:21:00
14499,1507705857057_F01,1.0,2017/10/11 14:58:00
14500,1507713622907_F01,1.0,2017/10/11 17:15:00
14501,1507714589200_F01,0.0,2017/10/11 17:29:00
14502,1507723612084_F01,1.0,2017/10/11 19:53:00
14503,1507724311308_F01,1.0,2017/10/11 20:07:00
14504,1507725448728_F01,1.0,2017/10/11 20:33:00
14505,1507734257801_F01,1.0,2017/10/11 22:53:00
14506,1507734261740_F01,1.0,2017/10/11 22:58:00
14507,1507740597807_F01,1.0,2017/10/12 00:47:00
14508,1507742280401_F01,1.0,2017/10/12 01:09:00
14509,1507776630827_F01,1.0,2017/10/12 09:58:00
14510,1507776676581_F01,1.0,2017/10/12 10:08:00
14511,1507777658975_F01,1.0,2017/10/12 10:04:00
14512,1507778694682_F01,2.0,2017/10/12 10:31:00
14513,1507779221320_F01,0.0,2017/10/12 11:31:00
14514,1507784120914_F01,1.0,2017/10/12 12:41:00
14515,1507784122191_F01,1.0,2017/10/12 12:48:00
14516,1507787721226_F01,1.0,2017/10/12 13:41:00
14517,1507794665523_F01,1.0,2017/10/12 15:36:00
14518,1507795398294_F01,1.0,2017/10/12 15:54:00
14519,1507796448256_F01,1.0,2017/10/12 16:10:00
14520,1507797413103_F01,1.0,2017/10/12 16:30:00
14521,1507804462439_F01,1.0,2017/10/12 18:24:00
14522,1507806301178_F01,1.0,2017/10/12 18:54:00
14523,1507815201347_F01,1.0,2017/10/12 21:28:00
14524,1507816701844_F01,1.0,2017/10/12 21:42:00
14525,1507818014982_F01,1.0,2017/10/12 22:14:00
14526,1507820700666_F01,1.0,2017/10/12 23:02:00
14527,1507821480809_F01,1.0,2017/10/12 23:08:00
14528,1507823054084_F01,1.0,2017/10/12 23:34:00
14529,1507829629246_F01,1.0,2017/10/13 01:33:00
14530,1507833325218_F01,1.0,2017/10/13 02:26:00
14531,1507855098265_F01,1.0,2017/10/13 08:28:00
14532,1507864991085_F01,1.0,2017/10/13 09:38:00
14533,1507864997101_F01,1.0,2017/10/13 10:20:00
14534,1507865394103_F01,1.0,2017/10/13 11:03:00
14535,1507866075772_F01,1.0,2017/10/13 11:14:00
14536,1507871400139_F01,1.0,2017/10/13 12:11:00
14537,1507871469865_F01,1.0,2017/10/13 13:03:00
14538,1507873874151_F01,1.0,2017/10/13 13:39:00
14539,1507873911790_F01,1.0,2017/10/13 13:47:00
14540,1507878605771_F01,1.0,2017/10/13 14:53:00
14541,1507878812498_F01,1.0,2017/10/13 14:55:00
14542,1507880246507_F01,1.0,2017/10/13 15:26:00
14543,1507882892233_F01,1.0,2017/10/13 16:12:00
14544,1507884673270_F01,1.0,2017/10/13 16:38:00
14545,1507885534354_F01,1.0,2017/10/13 16:58:00
14546,1507886638719_F01,1.0,2017/10/13 17:06:00
14547,1507888232306_F01,1.0,2017/10/13 17:48:00
14548,1507896276412_F01,2.0,2017/10/13 19:58:00
14549,1507897998370_F01,1.0,2017/10/13 20:20:00
14550,1507899803797_F01,1.0,2017/10/13 20:51:00
14551,1507899924141_F01,1.0,2017/10/13 20:52:00
14552,1507902530239_F01,1.0,2017/10/13 21:44:00
14553,1507902532174_F01,1.0,2017/10/13 21:46:00
14554,1507908817395_F01,1.0,2017/10/13 23:29:00
14555,1507910727645_F01,1.0,2017/10/13 23:51:00
14556,1507910759699_F01,1.0,2017/10/14 00:04:00
14557,1507912554783_F01,1.0,2017/10/14 00:20:00
14558,1507912555966_F01,0.0,2017/10/14 00:23:00
14559,1507912557182_F01,1.0,2017/10/14 00:27:00
14560,1507913569605_F01,1.0,2017/10/14 00:40:00
14561,1507934140673_F01,1.0,2017/10/14 06:30:00
14562,1507947628307_F01,1.0,2017/10/14 10:03:00
14563,1507956032149_F01,1.0,2017/10/14 12:30:00
14564,1507960396479_F01,1.0,2017/10/14 13:37:00
14565,1507964001751_F01,1.0,2017/10/14 14:39:00
14566,1507966530792_F01,1.0,2017/10/14 15:24:00
14567,1507967455871_F01,2.0,2017/10/14 15:36:00
14568,1507969234824_F01,1.0,2017/10/14 16:01:00
14569,1507971099947_F01,1.0,2017/10/14 16:45:00
14570,1507977374569_F01,1.0,2017/10/14 18:33:00
14571,1507980823420_F01,1.0,2017/10/14 19:28:00
14572,1507989825379_F01,1.0,2017/10/14 21:53:00
14573,1507992679457_F01,1.0,2017/10/14 22:47:00
14574,1507995252635_F01,1.0,2017/10/14 23:27:00
14575,1507999807191_F01,1.0,2017/10/15 00:44:00
14576,1508000756200_F01,1.0,2017/10/15 01:02:00
14577,1508013231352_F01,1.0,2017/10/15 04:22:00
14578,1508018788920_F01,1.0,2017/10/15 05:50:00
14579,1508021445877_F01,1.0,2017/10/15 06:43:00
14580,1508027688394_F01,1.0,2017/10/15 08:32:00
14581,1508033092856_F01,1.0,2017/10/15 10:02:00
14582,1508039477812_F01,1.0,2017/10/15 11:46:00
14583,1508042067313_F01,1.0,2017/10/15 12:19:00
14584,1508043935692_F01,1.0,2017/10/15 12:58:00
14585,1508045021109_F01,1.0,2017/10/15 13:14:00
14586,1508065505223_F01,1.0,2017/10/15 18:52:00
14587,1508066405023_F01,1.0,2017/10/15 19:06:00
14588,1508067336907_F01,1.0,2017/10/15 19:20:00
14589,1508078197546_F01,1.0,2017/10/15 22:19:00
14590,1508078275007_F01,1.0,2017/10/15 22:19:00
14591,1508081752288_F01,1.0,2017/10/15 23:26:00
14592,1508084630045_F01,1.0,2017/10/16 00:09:00
14593,1508110552187_F01,1.0,2017/10/16 07:21:00
14594,1508117694768_F01,1.0,2017/10/16 09:21:00
14595,1508120287645_F01,1.0,2017/10/16 09:56:00
14596,1508123201793_F01,2.0,2017/10/16 10:39:00
14597,1508123341510_F01,1.0,2017/10/16 10:55:00
14598,1508127506920_1_F01,1.0,2017/10/16 12:00:00
14599,1508129120262_F01,1.0,2017/10/16 12:20:00
14600,1508129211640_F01,1.0,2017/10/16 12:06:00
14601,1508129240656_F01,1.0,2017/10/16 12:25:00
14602,1508132565854_F01,1.0,2017/10/16 13:23:00
14603,1508135096940_F01,1.0,2017/10/16 13:41:00
14604,1508135103115_F01,1.0,2017/10/16 13:54:00
14605,1508136016835_F01,1.0,2017/10/16 14:07:00
14606,1508144552512_F01,1.0,2017/10/16 16:24:00
14607,1508144832981_F01,1.0,2017/10/16 16:44:00
14608,1508144834256_F01,1.0,2017/10/16 16:49:00
14609,1508146509607_F01,1.0,2017/10/16 17:11:00
14610,1508146510867_F01,1.0,2017/10/16 17:15:00
14611,1508151034438_F01,1.0,2017/10/16 18:18:00
14612,1508154815168_F01,1.0,2017/10/16 19:45:00
14613,1508154816415_F01,1.0,2017/10/16 19:47:00
14614,1508157079605_F01,1.0,2017/10/16 20:15:00
14615,1508157638578_F01,1.0,2017/10/16 20:33:00
14616,1508161311958_F01,1.0,2017/10/16 21:04:00
14617,1508162117732_F01,1.0,2017/10/16 21:47:00
14618,1508164052207_F01,1.0,2017/10/16 21:51:00
14619,1508165996692_F01,1.0,2017/10/16 22:47:00
14620,1508169640754_F01,1.0,2017/10/16 23:24:00
14621,1508169895213_F01,1.0,2017/10/16 23:19:00
14622,1508171370171_F01,1.0,2017/10/17 00:06:00
14623,1508171924186_F01,1.0,2017/10/17 00:20:00
14624,1508176094827_F01,1.0,2017/10/17 01:04:00
14625,1508181394382_F01,1.0,2017/10/17 02:27:00
14626,1508199538750_F01,1.0,2017/10/17 07:52:00
14627,1508203871263_F01,1.0,2017/10/17 09:16:00
14628,1508204376437_F01,1.0,2017/10/17 09:18:00
14629,1508207195116_F01,1.0,2017/10/17 10:05:00
14630,1508207891145_F01,1.0,2017/10/17 10:28:00
14631,1508216160640_F01,1.0,2017/10/17 12:34:00
14632,1508216741025_F01,1.0,2017/10/17 12:36:00
14633,1508217273657_F01,1.0,2017/10/17 12:57:00
14634,1508217275924_F01,1.0,2017/10/17 12:59:00
14635,1508222600450_F01,1.0,2017/10/17 14:26:00
14636,1508224556692_F01,1.0,2017/10/17 14:39:00
14637,1508227009297_F01,1.0,2017/10/17 15:46:00
14638,1508235403942_F01,1.0,2017/10/17 17:39:00
14639,1508240600889_F01,1.0,2017/10/17 19:25:00
14640,1508241264556_F01,1.0,2017/10/17 19:37:00
14641,1508243338194_F01,1.0,2017/10/17 20:17:00
14642,1508248489221_F01,1.0,2017/10/17 21:47:00
14643,1508256091800_F01,1.0,2017/10/17 23:50:00
14644,1508262682717_F01,1.0,2017/10/18 00:39:00
14645,1508294870037_F01,1.0,2017/10/18 10:07:00
14646,1508296384967_F01,1.0,2017/10/18 10:36:00
14647,1508296386181_F01,1.0,2017/10/18 10:43:00
14648,1508296387427_F01,1.0,2017/10/18 10:44:00
14649,1508296390101_F01,1.0,2017/10/18 11:00:00
14650,1508297157693_F01,1.0,2017/10/18 11:07:00
14651,1508303309819_F01,1.0,2017/10/18 12:52:00
14652,1508305852549_F01,1.0,2017/10/18 13:37:00
14653,1508308526656_F01,1.0,2017/10/18 14:28:00
14654,1508308528152_F01,1.0,2017/10/18 14:29:00
14655,1508309451426_F01,1.0,2017/10/18 14:39:00
14656,1508310455346_F01,1.0,2017/10/18 15:04:00
14657,1508313014993_F01,1.0,2017/10/18 15:38:00
14658,1508315721016_F01,1.0,2017/10/18 16:21:00
14659,1508316899865_F01,1.0,2017/10/18 16:41:00
14660,1508318436156_F01,1.0,2017/10/18 17:07:00
14661,1508319217644_F01,1.0,2017/10/18 17:28:00
14662,1508324695516_F01,1.0,2017/10/18 18:54:00
14663,1508333031779_F01,1.0,2017/10/18 21:17:00
14664,1508336801545_F01,1.0,2017/10/18 22:13:00
14665,1508338987929_F01,1.0,2017/10/18 22:53:00
14666,1508341752133_F01,1.0,2017/10/18 23:35:00
14667,1508346589153_F01,1.0,2017/10/19 00:58:00
14668,1508381347593_F01,1.0,2017/10/19 10:27:00
14669,1508381387629_F01,1.0,2017/10/19 10:33:00
14670,1508381717530_F01,1.0,2017/10/19 10:48:00
14671,1508382321191_F01,1.0,2017/10/19 10:34:00
14672,1508388837087_F01,1.0,2017/10/19 12:39:00
14673,1508391361052_F01,1.0,2017/10/19 13:29:00
14674,1508397577747_F01,1.0,2017/10/19 15:17:00
14675,1508399698045_F01,1.0,2017/10/19 15:45:00
14676,1508404090136_F01,1.0,2017/10/19 17:03:00
14677,1508404093701_F01,1.0,2017/10/19 17:04:00
14678,1508409392036_F01,1.0,2017/10/19 18:21:00
14679,1508415251418_F01,1.0,2017/10/19 20:05:00
14680,1508416631599_F01,1.0,2017/10/19 20:23:00
14681,1508418224981_F01,1.0,2017/10/19 20:55:00
14682,1508419351119_F01,1.0,2017/10/19 21:14:00
14683,1508420288759_F01,1.0,2017/10/19 21:25:00
14684,1508423046185_F01,1.0,2017/10/19 22:15:00
14685,1508425532046_F01,1.0,2017/10/19 22:59:00
14686,1508466039504_F01,1.0,2017/10/20 10:12:00
14687,1508467245885_F01,1.0,2017/10/20 10:18:00
14688,1508467870521_F01,1.0,2017/10/20 10:46:00
14689,1508479574114_F01,1.0,2017/10/20 13:57:00
14690,1508480493505_F01,1.0,2017/10/20 14:05:00
14691,1508481359987_F01,0.0,2017/10/20 14:28:00
14692,1508506887473_F01,1.0,2017/10/20 21:23:00
14693,1508506892796_F01,1.0,2017/10/20 21:24:00
14694,1508509309749_F01,1.0,2017/10/20 22:19:00
14695,1508511322383_F01,2.0,2017/10/20 22:33:00
14696,1508512840513_F01,1.0,2017/10/20 23:14:00
14697,1508544288499_F01,1.0,2017/10/21 07:58:00
14698,1508547015154_F01,1.0,2017/10/21 08:34:00
14699,1508555820154_F01,1.0,2017/10/21 10:49:00
14700,1508556735658_F01,1.0,2017/10/21 10:59:00
14701,1508557059230_F01,1.0,2017/10/21 11:29:00
14702,1508560546650_F01,1.0,2017/10/21 12:03:00
14703,1508560563823_F01,1.0,2017/10/21 12:30:00
14704,1508562555803_F01,1.0,2017/10/21 13:02:00
14705,1508564106117_F01,1.0,2017/10/21 13:25:00
14706,1508568524947_F01,1.0,2017/10/21 14:43:00
14707,1508574883621_F01,1.0,2017/10/21 16:19:00
14708,1508574895310_F01,1.0,2017/10/21 16:33:00
14709,1508576681257_F01,1.0,2017/10/21 16:59:00
14710,1508577741157_F01,1.0,2017/10/21 17:10:00
14711,1508584722051_F01,1.0,2017/10/21 19:07:00
14712,1508587445379_F01,1.0,2017/10/21 20:01:00
14713,1508590274143_F01,1.0,2017/10/21 20:46:00
14714,1508601918349_F01,1.0,2017/10/21 23:54:00
14715,1508613647625_F01,1.0,2017/8/25 03:18:00
14716,1508646439940_F01,1.0,2017/10/22 12:17:00
14717,1508660726916_F01,1.0,2017/10/22 16:01:00
